Database,MDBDir,Path,TableName,FileType,PartitionKey,PartitionValue,SourceURI,DownloadPolicy,ExpectedSHA256,ArchiveType,ArchiveMember,Delimiter,ReaderOptions,SourceProvider,SourceRelease,SourceLicense,CitationURL,SourceNotes,AccessMode,AccessRequirements,ApproxRows,ApproxColumns,DatasetName,SourceComponent,Group,Large
NHANES,remote/nhanes/laboratory,OPD_J.xpt,OPD,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/OPD_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PAH_J.xpt,PAH,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PAH_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Polycyclic Aromatic Hydrocarbons (PAH) - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PBCD_J.xpt,PBCD,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PBCD_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Lead, Cadmium, Total Mercury, Selenium, & Manganese - Blood. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PERNT_J.xpt,PERNT,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PERNT_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Perchlorate, Nitrate & Thiocyanate - Urine. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PFAS_J.xpt,PFAS,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Perfluoroalkyl and Polyfluoroalkyl Substances. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,PHTHTE_J.xpt,PHTHTE,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PHTHTE_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Phthalates and Plasticizers Metabolites - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSAGP_J.xpt,SSAGP,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSAGP_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Alpha-1-Acid Glycoprotein - Serum (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSFR_J.xpt,SSFR,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSFR_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Flame Retardants - Urine (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSGLYP_J.xpt,SSGLYP,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSGLYP_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Glyphosate (GLYP) - Urine (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSNEON_J.xpt,SSNEON,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSNEON_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Neonicotinoids - Urine (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSPFAS_J.xpt,SSPFAS,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSPFAS_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Perfluoroalkyl and Polyfluoroalkyl Substances (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSTST_J.xpt,SSTST,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSTST_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Sex Steroid Hormone Panel - Serum (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSUVCM_J.xpt,SSUVCM,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVCM_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Volatile Organic Compound (VOC) Metabolites: Benzene and Methylating Agent Biomarkers – Urine (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,SSUVOC_J.xpt,SSUVOC,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/SSUVOC_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Volatile Organic Compound (VOC) Metabolites II - Urine (Surplus). Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,TCHOL_J.xpt,TCHOL,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/TCHOL_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Cholesterol - Total. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,TFR_J.xpt,TFR,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/TFR_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Transferrin Receptor. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,TRIGLY_J.xpt,TRIGLY,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/TRIGLY_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Cholesterol - Low-Density Lipoproteins (LDL) & Triglycerides. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UAS_J.xpt,UAS,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UAS_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Arsenics - Speciated - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UCFLOW_J.xpt,UCFLOW,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCFLOW_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Urine Flow Rate. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UCM_J.xpt,UCM,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCM_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Chromium - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UCOT_J.xpt,UCOT,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCOT_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UCPREG_J.xpt,UCPREG,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UCPREG_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Urine Pregnancy Test. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UHG_J.xpt,UHG,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UHG_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Mercury: Inorganic - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UIO_J.xpt,UIO,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UIO_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Iodine - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UM_J.xpt,UM,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UM_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Metals - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UNI_J.xpt,UNI,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UNI_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Nickel - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UPHOPM_J.xpt,UPHOPM,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UPHOPM_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Pyrethroids, Herbicides, & Organophosphorus Metabolites – Urine. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UTAS_J.xpt,UTAS,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UTAS_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Arsenic - Total - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,UVOC_J.xpt,UVOC,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/UVOC_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Volatile Organic Compound (VOC) Metabolites - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,VIC_J.xpt,VIC,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VIC_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Vitamin C. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,VID_J.xpt,VID,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VID_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Vitamin D. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,VITAEC_J.xpt,VITAEC,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VITAEC_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,"Vitamin A, Vitamin E & Carotenoids. Apply NHANES survey weights and design variables where required.",public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,VOCWB_J.xpt,VOCWB,xpt,survey_cycle,2017-2018,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/VOCWB_J.xpt,if_missing,,,,,,CDC/NCHS,2017-2018,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Volatile Organic Compounds and Trihalomethanes/MTBE - Blood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,P_ALB_CR.xpt,ALB_CR,xpt,survey_cycle,2017-2020,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_ALB_CR.xpt,if_missing,,,,,,CDC/NCHS,2017-2020,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Albumin & Creatinine - Urine. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,P_BIOPRO.xpt,BIOPRO,xpt,survey_cycle,2017-2020,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_BIOPRO.xpt,if_missing,,,,,,CDC/NCHS,2017-2020,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Standard Biochemistry Profile. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,P_CBC.xpt,CBC,xpt,survey_cycle,2017-2020,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_CBC.xpt,if_missing,,,,,,CDC/NCHS,2017-2020,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Complete Blood Count with 5-Part Differential in Whole Blood. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
NHANES,remote/nhanes/laboratory,P_CMV.xpt,CMV,xpt,survey_cycle,2017-2020,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/P_CMV.xpt,if_missing,,,,,,CDC/NCHS,2017-2020,United States government public data,https://wwwn.cdc.gov/nchs/nhanes/search/datapage.aspx?Component=Laboratory,Cytomegalovirus IgG & IgM Antibodies - Serum. Apply NHANES survey weights and design variables where required.,public,Review the NHANES data user agreement and analytic guidance.,,,Continuous NHANES,Laboratory,nhanes,FALSE
